journal,title,year,nchar,is_empty,is_abstract,r_did,r_rdd,r_internet,r_ols,r_arch,r_natexp,r_financialcrisis,r_identification,r_data,r_bigdata,r_admin,r_ml,r_python
Journal of Agricultural and Resource Economics,Trade and Investment Liberalization in the Processed Food Market under the Comprehensive Economic and Trade Agreement,2019,52058,False,False,0,0,0,0,0,0,0,0,25,0,0,0,0
Journal of Agricultural and Resource Economics,Competition in Local Food Markets,2019,58987,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0
Journal of Agricultural and Resource Economics,"Is There a ""Cage-Free"" Lunch in U.S. Egg Production? Public Views of Laying-Hen Housing Attributes",2019,81512,False,False,0,0,0,0,0,0,0,0,23,0,0,0,0
Journal of Agricultural and Resource Economics,The Impact of Input and Output Decisions on Agricultural Production Risk,2019,68806,False,False,0,0,0,3,3,0,0,0,30,0,0,0,0
Journal of Agricultural and Resource Economics,Organic Wheat Prices and Premium Uncertainty: Can Cross Hedging and Forecasting Play a Role?,2019,68346,False,False,0,0,0,0,0,0,0,0,9,0,0,0,0
Journal of Agricultural and Resource Economics,"Benefits, Challenges and Trade-Offs: Buyer and Contract Characteristics Valued by Small Farm Suppliers to Wholesale Marketing Channels",2019,30312,False,False,0,0,0,0,0,0,0,0,9,0,0,0,0
Journal of Agricultural and Resource Economics,"Estimating the Basis Risk of Rainfall Index Insurance for Pasture, Rangeland, and Forage",2019,65990,False,False,0,0,0,0,0,0,0,0,17,0,0,0,0
Journal of Agricultural and Resource Economics,Production Externalities and the Gains from Management in a Spatially-Explicit Aquifer,2019,52259,False,False,0,0,1,0,0,0,0,0,3,0,0,0,3
Journal of Agricultural and Resource Economics,To Scan or Not to Scan: The Question of Consumer Behavior and QR Codes on Food Packages,2019,59544,False,False,0,0,0,7,0,0,0,0,30,0,0,0,0
Journal of Agricultural and Resource Economics,The ISO 14001 Standard and Firms' Environmental Performance: Evidence from the U.S. Transportation Equipment Manufacturers,2019,44463,False,False,0,0,0,0,0,0,0,0,22,0,0,0,0
Journal of Agricultural and Resource Economics,"WAEA Presidential Address: Evolution toward Private Negotiation as a Dominant Institution in Agribusiness Supply Chains: Implications, Challenges, and Opportunities",2019,62343,False,False,0,0,0,12,0,0,2,0,24,0,0,0,0
Journal of Agricultural and Resource Economics,The Influence of Genetic Modification Technologies on U.S. and EU Crop Yields,2019,62928,False,False,1,0,0,8,0,0,0,0,47,0,0,0,0
Journal of Agricultural and Resource Economics,Eat at Home or Away from Home? The Role of Grocery and Restaurant Food Sales Taxes,2019,104798,False,False,0,0,0,0,0,0,0,0,37,0,0,0,0
Journal of Agricultural and Resource Economics,Excess Competition among Food Hubs,2019,56582,False,False,0,0,0,0,0,0,0,0,9,0,0,0,0
Journal of Agricultural and Resource Economics,Impact of Extension Education on Kansas Producers' 2014 Farm Bill Enrollment Decisions,2019,60598,False,False,0,0,0,0,0,0,0,0,13,0,0,0,0
Journal of Agricultural and Resource Economics,The Effect of Forced Choice with Constant Choice Experiment Complexity,2019,46783,False,False,0,0,0,0,0,0,0,0,11,0,0,0,0
Journal of Agricultural and Resource Economics,Soil Conservation Practice Adoption in the Northern Great Plains: Economic versus Stewardship Motivations,2019,86503,False,False,0,0,0,0,0,0,1,0,16,0,0,0,0
Journal of Agricultural and Resource Economics,Revenue-Neutral Pollution Taxes in the Presence of a Renewable Fuel Standard,2019,59806,False,False,0,0,0,0,0,0,0,0,46,0,0,0,0
Journal of Agricultural and Resource Economics,"The Cost of Forest Preservation in the Brazilian Amazon: The ""Arc of Deforestation""",2019,82794,False,False,0,0,0,8,0,0,0,0,21,0,0,0,0
Journal of Agricultural and Resource Economics,Innovation of Agricultural Biotechnology with Experimental Use Licensing,2019,56151,False,False,0,0,0,0,0,0,0,0,56,0,0,0,0
Journal of Agricultural and Resource Economics,Beef Producer Alliance Preferences for Vertical Coordination: A Bivariate Nested Panel Probit Approach,2019,66321,False,False,0,0,0,0,0,0,0,0,12,0,0,0,0
Journal of Agricultural and Resource Economics,"Farmers' Choice of Credit among the Farm Credit System, Commercial Banks, and Nontraditional Lenders",2019,41336,False,False,0,0,0,0,11,0,0,0,11,1,0,0,0
Journal of Agricultural and Resource Economics,The Changing Role of USDA Inventory Reports in Livestock Markets,2019,61028,False,False,0,0,0,0,0,0,0,0,12,0,0,0,1
Journal of Agricultural and Resource Economics,Phytosanitary Regulation of Washington Apple Producers under an Apple Maggot Quarantine Program,2019,66685,False,False,0,0,2,7,0,1,1,0,55,0,0,0,0
Cogent Economics & Finance,Determinants of export supply in Pakistan: A sector wise disaggregated analysis,2020,1465,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Exchange rate regimes and global cocoa trade: to float or to peg?,2020,1411,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,A conceptual model of the influence of South African investor well-being on risk tolerance,2020,1200,True,True,0,0,0,0,0,0,0,0,2,0,0,0,0
Cogent Economics & Finance,A contingency model of board characteristics and foreign institutional investor ownership: the moderating role of firm size and market valuation,2020,794,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,The effects of reporting standards and information sharing on loan contracting: Cross-country evidence,2020,782,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,In search of inflation limits for financial sector development in ECOWAS and SADC regions: A panel smooth transition analysis,2020,863,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Financial contracting and misreporting with limited enforcement, firm financing and growth",2020,1188,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Funding liquidity and bank lending,2020,723,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Does herding behavior exist in cryptocurrency market?,2020,658,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,A proposed benchmark model using a modularised approach to calculate IFRS 9 expected credit loss,2020,1282,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,The impact of BRICS formation on portfolio diversification: Empirical evidence from pre- and post-formation eras,2020,2007,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Profit efficiency and determinants of Indian banks; A truncated bootstrap and data envelopment analysis,2020,1386,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,K-score categorisation of JSE listed sectors under the financial distress continuum theory: A quantitative approach,2020,1996,True,True,0,0,0,1,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Financing modes, risk, efficiency and profitability in Islamic banks: Modeling for the GCC countries",2020,1038,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Does firm size affect learning-by-exporting? Empirical evidence from Sub-Saharan Africa,2020,1459,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Manufactured goods’ export diversification in Saudi Arabia: A spatial panel approach,2020,921,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Use anger to guide your stock market decision-making: results from Pakistan,2020,755,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Corporate growth strategies and financial performance of quoted manufacturing firms in Nigeria: The mediating role of global economic crises,2020,1691,True,True,0,0,0,0,0,0,0,0,3,0,0,0,0
Cogent Economics & Finance,Family ownership concentration and real earnings management: Empirical evidence from an emerging market,2020,1701,True,True,0,0,0,0,0,0,0,0,2,0,0,0,0
Cogent Economics & Finance,Does Infrastructural Absorptive Capacity Stimulate FDI-Growth Nexus in ECOWAS?,2020,36527,False,False,0,0,6,3,0,0,0,0,6,0,0,0,0
Cogent Economics & Finance,Effect of the U.S. quantitative easing policy on institutional investor flows of an emerging country,2020,25711,False,False,0,0,0,0,0,0,0,0,17,0,0,0,0
Cogent Economics & Finance,Assessment of model risk due to the use of an inappropriate parameter estimator,2020,1094,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Stylized patterns in implied volatility indices and stock market returns: A cross country analysis across developed and emerging markets,2020,2104,True,True,0,0,0,0,0,0,0,0,2,0,0,0,0
Cogent Economics & Finance,"Governance, urbanization, and pollution: A cross-country analysis of global south region",2020,852,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Determinants of behaviour of working capital requirements of BSE listed companies: An empirical study using co-integration techniques and generalised method of moments,2020,1553,True,True,0,0,0,5,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Impact of foreign and domestic investment in stock market volatility: Empirical evidence from India,2020,966,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Algorithmic setups for trading popular U.S. ETFs,2020,939,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Managers’ financial practices and financial sustainability of Nigerian manufacturing companies: Which ratios matter most?,2020,1508,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Mapping of sovereign risks in small island economies: An application of contingent claim approach to fiji,2020,1143,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Inflation and infrastructure sector returns in emerging markets—panel ARDL approach,2020,1175,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Ownership concentration, corporate risk-taking and performance: Evidence from Vietnamese listed firms",2020,730,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Pitfalls in long memory research,2020,1070,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Volatility spillovers between the European and South African foreign exchange markets,2020,1393,True,True,0,0,0,0,3,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Adaptive market hypothesis: An empirical analysis of time –varying market efficiency of cryptocurrencies,2020,1441,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Stock market reaction to inflation announcement in the Indian stock market: A sectoral analysis,2020,990,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,"Failure prediction of Indian Banks using SMOTE, Lasso regression, bagging and boosting",2020,1615,True,True,0,0,0,0,0,0,0,0,5,0,0,3,0
Cogent Economics & Finance,Linking biopsychosocial indicators with financial risk tolerance and satisfaction through macroeconomic literacy: A structural equation modeling approach,2020,1527,True,True,0,0,0,0,0,0,0,0,3,0,0,0,0
Cogent Economics & Finance,Abnormal returns and idiosyncratic volatility puzzle: An empirical investigation in Vietnam stock market,2020,1032,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Spatial productivity and efficiency spillovers in the presence of transient and persistent efficiency: Evidence from China’s provinces,2020,1156,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Impact of trade openness on bank risk-taking behavior: Evidence from a developing country,2020,30349,False,False,0,0,0,0,0,0,0,0,11,0,0,0,0
Cogent Economics & Finance,Financial development and health care expenditure in Sub Saharan Africa Countries,2020,701,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Examining the role of financial intermediaries in promoting financial literacy and financial inclusion among the poor in developing countries: Lessons from rural Uganda,2020,1141,True,True,0,0,0,0,0,0,0,0,2,0,0,0,0
Cogent Economics & Finance,Foreign equity flows and stock market liquidity in Kenya,2020,695,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,What determines import demand in Zimbabwe? Evidence from a gravity model,2020,1114,True,True,0,0,0,2,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Does trade openness affect economic growth in India? Evidence from threshold cointegration with asymmetric adjustment,2020,1086,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Commercialization of Moringa: Evidence from Southern Ethiopia,2020,1426,True,True,0,0,0,0,0,0,0,1,0,0,0,0,0
Cogent Economics & Finance,Effect of foreign direct investment on structural transformation in West African Economic and Monetary Union (WAEMU) countries,2020,1628,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,A model for female South African investors’ financial risk tolerance,2020,1329,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Financial development–economic growth nexus in Pakistan: new evidence from the Markov switching model,2020,804,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Forex and financial markets dynamics: A case of China and ASEAN,2020,37103,False,False,0,0,0,0,0,0,0,7,11,0,0,0,0
Cogent Economics & Finance,Optimisation of mixed assets portfolio using copula differential evolution: A behavioural approach,2020,1046,True,True,0,0,0,0,0,0,0,0,3,0,0,0,0
Cogent Economics & Finance,Determinants of the choice of share buyback methods: A study in India,2020,1404,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Symmetric oil price shocks and government expenditure-real exchange rate nexus: ARDL and SVAR models for an oil-based economy, 1970–2018",2020,1431,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Trade openness and economic growth in Botswana: Evidence from cointegration and error-correction modelling,2020,1498,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Political connections, overinvestment and governance mechanism in Indonesia",2020,1326,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Towards an effective fiscal stimulus: Evidence from Botswana,2020,959,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,The effect of bank market power on economic growth in Africa: The role of institutions,2020,1480,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,The effect of new futures contracts on gold futures price volatility: Evidence from the Thailand futures exchange,2020,980,True,True,0,0,0,0,7,0,0,0,0,0,0,0,0
Cogent Economics & Finance,On the relation between government expenditure and revenue in South Africa: An empirical investigation in a nonlinear framework,2020,1119,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,Determinants of private sector investment in a less developed country: a case of the Gambia,2020,1652,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Board governance on dividend initiation by initial public offerings: Evidence from The Malaysian stock market,2020,57829,False,False,0,0,0,1,0,0,0,2,8,0,0,0,0
Cogent Economics & Finance,Factors affecting bank customers usage of electronic banking in Ethiopia: Application of structural equation modeling (SEM),2020,1250,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,The profitability of islamic banks and voluntary disclosure: empirical insights from Yemen,2020,1726,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,"Empirical analysis of US bilateral corn trade: Evidence from Japan, Mexico, China, South Korea, and the European Union",2020,1495,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0
Cogent Economics & Finance,Improving loan repayment in Ghana: Does financial literacy matter?,2020,1277,True,True,0,0,0,0,0,0,0,0,1,0,0,0,0
Cogent Economics & Finance,"Automatic time series modeling and forecasting: A replication case study of forecasting real GDP, the unemployment rate and the impact of leading economic indicators",2020,43907,False,False,0,0,0,1,0,0,0,0,32,0,0,0,0
